lat,lon,radiance,bortle
35.57,126.53,0.5638,3
35.57,126.59,0.9214,3
35.57,126.63,0.8618,3
35.57,126.64,1.0149,4
35.57,126.66,0.8184,3
35.57,126.67,1.2315,4
35.57,126.68,1.8612,4
35.57,126.69,2.2656,4
35.57,126.7,2.0032,4
35.57,126.71,1.8389,4
35.57,126.72,1.6222,4
35.57,126.73,1.3489,4
35.57,126.74,1.1109,4
35.57,126.75,1.0951,4
35.57,126.76,1.3682,4
35.57,126.78,1.504,4
35.57,126.79,4.0289,5
35.57,126.8,7.5952,6
35.57,126.81,3.307,5
35.57,126.82,3.0549,5
35.57,126.83,7.5609,6
35.57,126.84,31.717,8
35.57,126.85,50.0928,9
35.57,126.86,28.0918,8
35.57,126.87,9.923,6
35.57,126.88,3.8669,5
35.57,126.89,3.0988,5
35.57,126.9,1.8642,4
35.57,126.91,1.4464,4
35.57,126.92,1.4243,4
35.57,126.93,1.0948,4
35.57,126.96,1.0998,4
35.57,126.97,1.0629,4
35.57,126.98,0.9998,3
35.57,127.01,0.7521,3
35.57,127.02,1.0291,4
35.57,127.03,1.3167,4
35.57,127.04,0.7067,3
35.57,127.06,0.7774,3
35.57,127.07,0.8139,3
35.57,127.08,0.7566,3
35.57,127.13,0.6656,3
35.57,127.14,1.5848,4
35.57,127.15,0.7622,3
35.57,127.19,0.6799,3
35.57,127.2,1.7188,4
35.57,127.21,1.2023,4
35.57,127.22,0.9869,3
35.57,127.23,0.9194,3
35.57,127.3,0.8387,3
35.57,127.31,2.1732,4
35.57,127.32,1.3394,4
35.57,127.33,0.9423,3
35.57,127.34,0.927,3
35.57,127.35,0.9853,3
35.57,127.36,1.1006,4
35.57,127.37,1.1351,4
35.57,127.38,1.2924,4
35.57,127.39,1.318,4
35.57,127.4,1.7552,4
35.57,127.41,1.6268,4
35.57,127.42,2.0719,4
35.57,127.43,1.6232,4
35.57,127.44,1.0383,4
35.57,127.45,0.7401,3
35.57,127.49,0.6079,3
35.57,127.5,0.7738,3
35.57,127.51,0.6056,3
35.57,127.52,0.7077,3
35.57,127.53,0.9654,3
35.57,127.54,0.6386,3
35.57,127.55,0.8142,3
35.57,127.56,1.6601,4
35.57,127.64,0.6469,3
35.57,127.65,0.6434,3
35.57,127.66,0.6074,3
35.57,127.71,0.7906,3
35.57,127.72,1.2281,4
35.57,127.76,0.8583,3
35.57,127.77,1.2385,4
35.57,127.78,1.1279,4
35.57,127.79,0.7625,3
35.57,127.84,0.6507,3
35.57,127.85,0.696,3
35.57,127.86,0.5851,3
35.57,127.87,0.8809,3
35.57,127.88,0.5955,3
35.57,127.89,0.7533,3
35.57,127.92,1.7019,4
35.57,127.93,2.1653,4
35.57,127.94,1.2186,4
35.57,127.95,1.219,4
35.57,127.96,0.8761,3
35.57,128.09,0.9267,3
35.57,128.1,1.0714,4
35.57,128.11,0.8948,3
35.57,128.12,0.9684,3
35.57,128.13,0.8757,3
35.57,128.14,1.1077,4
35.57,128.15,2.7612,5
35.57,128.16,6.7616,6
35.57,128.17,6.541,6
35.57,128.18,2.2141,4
35.57,128.19,1.6381,4
35.57,128.2,1.2467,4
35.57,128.21,2.3445,4
35.57,128.22,2.4395,4
35.57,128.23,1.1513,4
35.57,128.25,0.8222,3
35.57,128.26,0.8075,3
35.57,128.27,0.8916,3
35.57,128.28,1.107,4
35.57,128.29,1.7778,4
35.57,128.3,1.1228,4
35.57,128.31,0.9809,3
35.57,128.32,0.8529,3
35.57,128.33,1.0329,4
35.57,128.35,0.9464,3
35.57,128.38,0.8466,3
35.57,128.39,1.4182,4
35.57,128.4,1.5058,4
35.57,128.41,1.2231,4
35.57,128.42,1.2489,4
35.57,128.43,1.001,4
35.57,128.44,1.6602,4
35.57,128.45,1.5316,4
35.57,128.46,1.8505,4
35.57,128.47,3.5817,5
35.57,128.48,4.7466,5
35.57,128.49,2.7108,5
35.57,128.5,2.8783,5
35.57,128.51,3.5334,5
35.57,128.52,1.8962,4
35.57,128.53,1.5555,4
35.57,128.54,1.3913,4
35.57,128.55,1.5279,4
35.57,128.56,1.0753,4
35.57,128.57,0.887,3
35.57,128.58,0.7997,3
35.57,128.61,0.7474,3
35.57,128.62,1.1154,4
35.57,128.63,0.7867,3
35.57,128.64,0.7407,3
35.57,128.65,0.7442,3
35.57,128.66,0.8567,3
35.57,128.71,0.9727,3
35.57,128.72,0.9462,3
35.57,128.73,1.052,4
35.57,128.74,0.8952,3
35.57,128.75,0.9871,3
35.57,128.76,2.2841,4
35.57,128.77,6.4717,6
35.57,128.78,2.6029,5
35.57,128.79,2.1668,4
35.57,128.8,1.6007,4
35.57,128.81,1.2055,4
35.57,128.82,1.0742,4
35.57,128.83,1.0919,4
35.57,128.84,0.8152,3
35.57,128.85,0.8386,3
35.57,128.86,1.1186,4
35.57,128.87,1.6413,4
35.57,128.88,1.6527,4
35.57,128.89,1.3343,4
35.57,128.9,0.932,3
35.57,128.94,0.7546,3
35.57,128.95,0.8848,3
35.57,128.96,0.8088,3
35.57,128.97,0.8277,3
35.57,128.98,0.8628,3
35.57,128.99,0.8703,3
35.57,129.0,0.8547,3
35.57,129.01,0.9248,3
35.57,129.02,2.1914,4
35.57,129.03,1.8492,4
35.57,129.06,1.0003,4
35.57,129.07,1.1446,4
35.57,129.08,1.5876,4
35.57,129.09,2.7682,5
35.57,129.1,9.5011,6
35.57,129.11,11.953,7
35.57,129.12,24.662,7
35.57,129.13,33.6015,8
35.57,129.14,5.0875,6
35.57,129.15,3.5933,5
35.57,129.16,2.3926,4
35.57,129.17,1.9716,4
35.57,129.18,2.4788,4
35.57,129.19,21.6197,7
35.57,129.2,9.2218,6
35.57,129.21,6.1156,6
35.57,129.22,6.5232,6
35.57,129.23,11.0307,7
35.57,129.24,33.6251,8
35.57,129.25,22.6762,7
35.57,129.26,6.8085,6
35.57,129.27,12.6349,7
35.57,129.28,5.1313,6
35.57,129.29,6.4118,6
35.57,129.3,8.4103,6
35.57,129.31,19.8229,7
35.57,129.32,32.745,8
35.57,129.33,33.2028,8
35.57,129.34,77.4332,9
35.57,129.35,73.263,9
35.57,129.36,59.691,9
35.57,129.37,40.9457,8
35.57,129.38,20.2154,7
35.57,129.39,5.5216,6
35.57,129.4,4.2213,5
35.57,129.41,3.6197,5
35.57,129.42,3.1406,5
35.57,129.43,2.8989,5
35.57,129.44,3.3743,5
35.57,129.45,7.254,6
35.57,129.46,5.0799,6
35.57,129.47,2.2984,4
35.57,129.48,1.9718,4
35.57,129.49,1.7969,4
35.58,126.25,0.6934,3
35.58,126.26,0.8556,3
35.58,126.27,1.3429,4
35.58,126.28,0.956,3
35.58,126.29,0.663,3
35.58,126.49,0.6098,3
35.58,126.5,0.9396,3
35.58,126.51,3.2178,5
35.58,126.52,1.2292,4
35.58,126.53,1.7728,4
35.58,126.54,0.806,3
35.58,126.55,0.8637,3
35.58,126.56,1.3903,4
35.58,126.57,0.8832,3
35.58,126.58,0.8067,3
35.58,126.59,0.8379,3
35.58,126.6,0.8639,3
35.58,126.61,1.1769,4
35.58,126.62,1.1314,4
35.58,126.63,1.0511,4
35.58,126.64,1.0971,4
35.58,126.65,1.0532,4
35.58,126.66,1.2525,4
35.58,126.67,5.8005,6
35.58,126.68,5.5165,6
35.58,126.69,2.8458,5
35.58,126.7,2.3461,4
35.58,126.71,2.293,4
35.58,126.72,1.5764,4
35.58,126.73,1.4823,4
35.58,126.74,1.21,4
35.58,126.75,1.1736,4
35.58,126.76,1.5056,4
35.58,126.77,1.613,4
35.58,126.78,1.5031,4
35.58,126.79,2.1512,4
35.58,126.8,3.7706,5
35.58,126.81,2.4213,4
35.58,126.82,5.5727,6
35.58,126.83,8.7997,6
35.58,126.84,26.2485,8
35.58,126.85,36.6399,8
35.58,126.86,30.5522,8
35.58,126.87,5.5456,6
35.58,126.88,3.672,5
35.58,126.89,2.3244,4
35.58,126.9,1.7538,4
35.58,126.91,1.6056,4
35.58,126.93,1.1709,4
35.58,126.94,1.156,4
35.58,126.95,0.9681,3
35.58,126.96,0.8971,3
35.58,126.97,1.07,4
35.58,126.98,1.1457,4
35.58,126.99,0.8212,3
35.58,127.01,0.9756,3
35.58,127.02,1.0211,4
35.58,127.04,0.914,3
35.58,127.05,0.8616,3
35.58,127.06,0.806,3
35.58,127.07,1.0761,4
35.58,127.08,1.0247,4
35.58,127.12,0.6407,3
35.58,127.13,0.9607,3
35.58,127.14,1.0468,4
35.58,127.15,0.7243,3
35.58,127.19,0.7513,3
35.58,127.2,0.8757,3
35.58,127.21,0.8333,3
35.58,127.23,0.7431,3
35.58,127.26,0.6649,3
35.58,127.27,0.8288,3
35.58,127.29,0.7201,3
35.58,127.3,0.8144,3
35.58,127.31,1.2198,4
35.58,127.32,1.5529,4
35.58,127.33,1.0977,4
35.58,127.34,0.9361,3
35.58,127.36,1.0353,4
35.58,127.37,1.5222,4
35.58,127.38,1.3639,4
35.58,127.39,2.2054,4
35.58,127.4,3.1463,5
35.58,127.41,2.1016,4
35.58,127.42,1.4895,4
35.58,127.43,1.9197,4
35.58,127.44,1.1132,4
35.58,127.45,0.8694,3
35.58,127.46,0.8411,3
35.58,127.47,0.8028,3
35.58,127.48,0.8997,3
35.58,127.49,1.2753,4
35.58,127.5,1.2169,4
35.58,127.51,0.7241,3
35.58,127.52,0.8166,3
35.58,127.53,1.2069,4
35.58,127.54,0.6412,3
35.58,127.55,0.5869,3
35.58,127.56,0.6436,3
35.58,127.57,0.7817,3
35.58,127.58,0.7868,3
35.58,127.59,0.5339,3
35.58,127.63,0.5192,3
35.58,127.64,0.5293,3
35.58,127.65,0.6701,3
35.58,127.66,0.6496,3
35.58,127.67,0.5327,3
35.58,127.68,0.7039,3
35.58,127.69,0.5976,3
35.58,127.71,1.0854,4
35.58,127.72,1.0671,4
35.58,127.74,0.635,3
35.58,127.75,0.7335,3
35.58,127.76,0.9956,3
35.58,127.77,1.076,4
35.58,127.78,0.864,3
35.58,127.79,1.4308,4
35.58,127.8,0.8481,3
35.58,127.81,0.6933,3
35.58,127.85,0.9498,3
35.58,127.86,0.8894,3
35.58,127.87,0.6301,3
35.58,127.89,0.6873,3
35.58,127.9,0.6596,3
35.58,127.92,0.6402,3
35.58,127.93,0.6118,3
35.58,127.94,0.6141,3
35.58,127.95,0.8348,3
35.58,127.96,1.0005,4
35.58,127.97,0.6653,3
35.58,127.98,0.6632,3
35.58,128.0,0.559,3
35.58,128.01,0.5559,3
35.58,128.09,0.612,3
35.58,128.1,0.6768,3
35.58,128.11,0.5874,3
35.58,128.12,0.8577,3
35.58,128.13,0.7451,3
35.58,128.14,0.8471,3
35.58,128.15,0.9188,3
35.58,128.16,0.9379,3
35.58,128.17,2.7442,5
35.58,128.18,4.6006,5
35.58,128.19,1.5355,4
35.58,128.2,1.2568,4
35.58,128.21,1.3547,4
35.58,128.22,1.1586,4
35.58,128.23,1.0688,4
35.58,128.25,0.819,3
35.58,128.27,0.92,3
35.58,128.28,1.5922,4
35.58,128.29,2.0756,4
35.58,128.3,0.9735,3
35.58,128.31,0.8112,3
35.58,128.32,0.8355,3
35.58,128.37,0.8885,3
35.58,128.38,0.9516,3
35.58,128.39,2.6525,5
35.58,128.4,1.2017,4
35.58,128.41,1.0536,4
35.58,128.42,0.9512,3
35.58,128.43,0.9786,3
35.58,128.44,2.3923,4
35.58,128.45,1.4094,4
35.58,128.46,2.4138,4
35.58,128.47,3.9685,5
35.58,128.48,9.0452,6
35.58,128.49,3.8087,5
35.58,128.5,2.1611,4
35.58,128.51,3.0236,5
35.58,128.52,1.8131,4
35.58,128.53,1.3619,4
35.58,128.54,1.3037,4
35.58,128.55,0.9701,3
35.58,128.56,0.841,3
35.58,128.58,0.7212,3
35.58,128.62,0.7935,3
35.58,128.63,0.763,3
35.58,128.65,0.7419,3
35.58,128.66,1.0092,4
35.58,128.67,0.8985,3
35.58,128.73,0.7832,3
35.58,128.74,1.129,4
35.58,128.75,1.3596,4
35.58,128.76,1.4089,4
35.58,128.77,1.9607,4
35.58,128.78,1.6776,4
35.58,128.79,2.3048,4
35.58,128.8,1.752,4
35.58,128.81,1.3806,4
35.58,128.82,0.9789,3
35.58,128.83,1.1615,4
35.58,128.84,0.9843,3
35.58,128.86,1.0002,4
35.58,128.87,1.6904,4
35.58,128.88,1.6825,4
35.58,128.89,1.5477,4
35.58,128.9,1.0349,4
35.58,128.91,0.8763,3
35.58,128.94,0.8716,3
35.58,128.95,2.2789,4
35.58,128.96,4.0042,5
35.58,128.97,3.3261,5
35.58,128.98,5.0572,6
35.58,128.99,2.6524,5
35.58,129.0,1.4842,4
35.58,129.01,1.0754,4
35.58,129.02,1.1603,4
35.58,129.03,2.0113,4
35.58,129.04,0.9915,3
35.58,129.06,0.9956,3
35.58,129.07,1.2813,4
35.58,129.08,2.8594,5
35.58,129.09,7.287,6
35.58,129.1,9.5457,6
35.58,129.11,3.7183,5
35.58,129.12,12.8646,7
35.58,129.13,13.2168,7
35.58,129.14,3.8277,5
35.58,129.15,2.2158,4
35.58,129.16,2.0793,4
35.58,129.17,1.7198,4
35.58,129.18,1.8163,4
35.58,129.19,7.2451,6
35.58,129.2,3.4425,5
35.58,129.21,3.5502,5
35.58,129.22,4.5593,5
35.58,129.23,5.8291,6
35.58,129.24,14.2428,7
35.58,129.25,5.4272,6
35.58,129.26,3.1613,5
35.58,129.27,3.7808,5
35.58,129.28,3.6338,5
35.58,129.29,4.8834,5
35.58,129.3,5.566,6
35.58,129.31,16.2445,7
35.58,129.32,30.1651,8
35.58,129.33,16.8533,7
35.58,129.34,56.84,9
35.58,129.35,42.5372,8
35.58,129.36,50.0183,9
35.58,129.37,47.74,8
35.58,129.38,18.4779,7
35.58,129.39,8.135,6
35.58,129.4,5.287,6
35.58,129.41,4.661,5
35.58,129.42,3.182,5
35.58,129.43,5.8865,6
35.58,129.44,5.5492,6
35.58,129.45,8.6929,6
35.58,129.46,8.4144,6
35.58,129.47,2.3718,4
35.58,129.48,1.9465,4
35.58,129.49,1.5801,4
35.59,126.25,0.4677,2
35.59,126.26,0.6214,3
35.59,126.27,1.4282,4
35.59,126.28,0.8293,3
35.59,126.29,1.3396,4
35.59,126.3,0.9032,3
35.59,126.46,0.5485,3
35.59,126.47,0.7602,3
35.59,126.48,0.6864,3
35.59,126.49,2.7462,5
35.59,126.5,1.3668,4
35.59,126.51,0.9082,3
35.59,126.52,0.7845,3
35.59,126.53,0.8406,3
35.59,126.54,1.2427,4
35.59,126.55,1.1069,4
35.59,126.56,1.9353,4
35.59,126.57,1.9716,4
35.59,126.58,1.8096,4
35.59,126.59,1.7428,4
35.59,126.6,3.8799,5
35.59,126.61,7.7781,6
35.59,126.62,7.3015,6
35.59,126.63,2.7186,5
35.59,126.64,2.2254,4
35.59,126.65,2.9277,5
35.59,126.66,2.586,5
35.59,126.67,5.0018,6
35.59,126.68,11.8437,7
35.59,126.69,3.0806,5
35.59,126.7,3.7299,5
35.59,126.71,2.2683,4
35.59,126.72,1.9314,4
35.59,126.73,1.3125,4
35.59,126.74,1.3027,4
35.59,126.75,1.4263,4
35.59,126.76,1.4678,4
35.59,126.77,2.3082,4
35.59,126.78,1.8731,4
35.59,126.79,4.2441,5
35.59,126.8,7.1374,6
35.59,126.81,11.9334,7
35.59,126.82,5.0252,6
35.59,126.83,3.9139,5
35.59,126.84,5.4199,6
35.59,126.85,5.6286,6
35.59,126.86,6.9323,6
35.59,126.87,13.3158,7
35.59,126.88,5.4208,6
35.59,126.89,2.3451,4
35.59,126.9,1.7176,4
35.59,126.91,1.4723,4
35.59,126.93,1.3161,4
35.59,126.94,1.327,4
35.59,126.95,1.2569,4
35.59,126.96,1.1205,4
35.59,126.97,0.907,3
35.59,126.98,0.9998,3
35.59,126.99,1.4354,4
35.59,127.0,1.3524,4
35.59,127.01,1.4845,4
35.59,127.02,0.9168,3
35.59,127.03,0.7972,3
35.59,127.04,0.7769,3
35.59,127.06,0.8773,3
35.59,127.07,0.7931,3
35.59,127.09,0.7517,3
35.59,127.1,0.8263,3
35.59,127.11,0.9762,3
35.59,127.12,2.3208,4
35.59,127.13,8.428,6
35.59,127.14,1.2825,4
35.59,127.15,0.8727,3
35.59,127.2,0.6253,3
35.59,127.21,0.6309,3
35.59,127.22,0.7363,3
35.59,127.23,0.7267,3
35.59,127.26,0.9753,3
35.59,127.28,0.9599,3
35.59,127.29,6.2648,6
35.59,127.3,3.1448,5
35.59,127.31,1.3578,4
35.59,127.32,1.355,4
35.59,127.33,1.4293,4
35.59,127.35,0.9498,3
35.59,127.36,1.084,4
35.59,127.37,0.9446,3
35.59,127.38,1.3617,4
35.59,127.39,2.1579,4
35.59,127.4,2.2149,4
35.59,127.41,1.8029,4
35.59,127.42,1.3346,4
35.59,127.43,1.0773,4
35.59,127.44,0.9911,3
35.59,127.45,1.7375,4
35.59,127.46,1.5897,4
35.59,127.47,1.0962,4
35.59,127.48,0.8443,3
35.59,127.5,1.2316,4
35.59,127.51,1.261,4
35.59,127.52,0.8129,3
35.59,127.53,2.3239,4
35.59,127.54,0.6833,3
35.59,127.58,0.4932,2
35.59,127.59,0.5426,3
35.59,127.62,0.5131,3
35.59,127.63,0.554,3
35.59,127.64,0.8076,3
35.59,127.65,0.7894,3
35.59,127.67,0.6425,3
35.59,127.68,1.5327,4
35.59,127.69,0.568,3
35.59,127.71,0.5824,3
35.59,127.74,0.6248,3
35.59,127.75,0.6331,3
35.59,127.76,0.651,3
35.59,127.77,3.9175,5
35.59,127.78,1.4489,4
35.59,127.79,1.0324,4
35.59,127.8,1.5132,4
35.59,127.81,1.2425,4
35.59,127.82,0.7125,3
35.59,127.83,0.738,3
35.59,127.84,0.6171,3
35.59,127.85,0.6405,3
35.59,127.86,0.7442,3
35.59,127.87,1.0508,4
35.59,127.88,0.7052,3
35.59,127.95,0.6101,3
35.59,127.96,0.6338,3
35.59,127.97,0.5917,3
35.59,127.98,0.639,3
35.59,127.99,0.6431,3
35.59,128.0,0.8482,3
35.59,128.01,0.8551,3
35.59,128.06,0.614,3
35.59,128.07,0.8451,3
35.59,128.13,0.7222,3
35.59,128.14,0.7865,3
35.59,128.15,0.7927,3
35.59,128.17,1.0233,4
35.59,128.18,1.2922,4
35.59,128.19,0.6906,3
35.59,128.21,0.7676,3
35.59,128.23,0.7598,3
35.59,128.27,0.698,3
35.59,128.28,0.6799,3
35.59,128.32,0.6421,3
35.59,128.34,0.8616,3
35.59,128.35,0.8614,3
35.59,128.36,1.2809,4
35.59,128.37,1.1176,4
35.59,128.38,1.0892,4
35.59,128.39,1.2572,4
35.59,128.4,1.1,4
35.59,128.41,1.1002,4
35.59,128.42,1.0597,4
35.59,128.43,1.3448,4
35.59,128.44,1.6474,4
35.59,128.45,2.6246,5
35.59,128.46,2.932,5
35.59,128.47,3.7134,5
35.59,128.48,2.9349,5
35.59,128.49,1.4621,4
35.59,128.5,1.5361,4
35.59,128.51,1.4041,4
35.59,128.53,0.9155,3
35.59,128.54,0.8566,3
35.59,128.55,0.8784,3
35.59,128.56,0.9506,3
35.59,128.57,0.9675,3
35.59,128.58,0.8653,3
35.59,128.59,0.7795,3
35.59,128.71,0.7685,3
35.59,128.72,1.5232,4
35.59,128.73,2.1417,4
35.59,128.74,2.1094,4
35.59,128.75,1.3698,4
35.59,128.76,2.3309,4
35.59,128.77,7.7858,6
35.59,128.78,2.2786,4
35.59,128.79,1.3447,4
35.59,128.8,1.425,4
35.59,128.81,1.7533,4
35.59,128.82,1.6444,4
35.59,128.83,1.1455,4
35.59,128.84,0.832,3
35.59,128.85,0.9556,3
35.59,128.86,0.9076,3
35.59,128.87,1.5266,4
35.59,128.88,2.806,5
35.59,128.89,3.8308,5
35.59,128.9,1.8467,4
35.59,128.91,1.3306,4
35.59,128.92,0.9403,3
35.59,128.93,0.8484,3
35.59,128.94,0.9687,3
35.59,128.95,2.1067,4
35.59,128.96,2.1812,4
35.59,128.97,1.2547,4
35.59,128.98,0.9338,3
35.59,128.99,0.8763,3
35.59,129.0,0.821,3
35.59,129.01,0.7689,3
35.59,129.02,0.7608,3
35.59,129.03,1.4175,4
35.59,129.04,0.9902,3
35.59,129.06,1.2281,4
35.59,129.07,3.6871,5
35.59,129.08,9.4232,6
35.59,129.09,9.9193,6
35.59,129.1,5.7673,6
35.59,129.11,3.5834,5
35.59,129.12,2.9014,5
35.59,129.13,3.1519,5
35.59,129.14,6.0502,6
35.59,129.15,2.5653,5
35.59,129.16,1.8637,4
35.59,129.2,1.3776,4
35.59,129.21,1.4772,4
35.59,129.22,1.7495,4
35.59,129.23,2.7564,5
35.59,129.24,2.0272,4
35.59,129.25,1.9726,4
35.59,129.26,2.4672,4
35.59,129.27,5.83,6
35.59,129.28,4.5265,5
35.59,129.29,2.9483,5
35.59,129.3,3.1355,5
35.59,129.31,3.751,5
35.59,129.32,5.0819,6
35.59,129.33,4.7344,5
35.59,129.34,12.7466,7
35.59,129.35,16.6629,7
35.59,129.36,32.505,8
35.59,129.37,53.5464,9
35.59,129.38,12.605,7
35.59,129.39,4.0759,5
35.59,129.4,3.6313,5
35.59,129.41,3.386,5
35.59,129.42,7.1709,6
35.59,129.43,7.4045,6
35.59,129.44,2.536,5
35.59,129.45,2.2898,4
35.59,129.46,3.3117,5
35.59,129.47,2.3864,4
35.59,129.53,1.4695,4
35.6,126.26,0.5395,3
35.6,126.27,0.6171,3
35.6,126.28,1.0975,4
35.6,126.29,1.7399,4
35.6,126.3,1.1276,4
35.6,126.31,0.6989,3
35.6,126.46,0.6301,3
35.6,126.47,3.3051,5
35.6,126.48,3.4701,5
35.6,126.49,2.4742,4
35.6,126.5,1.1957,4
35.6,126.52,0.9946,3
35.6,126.53,1.0804,4
35.6,126.54,0.783,3
35.6,126.55,0.7705,3
35.6,126.56,1.2437,4
35.6,126.57,1.6974,4
35.6,126.58,3.4759,5
35.6,126.59,2.4306,4
35.6,126.6,1.7979,4
35.6,126.61,2.0394,4
35.6,126.62,3.5685,5
35.6,126.63,2.504,5
35.6,126.64,3.4274,5
35.6,126.65,2.7029,5
35.6,126.66,2.6189,5
35.6,126.67,3.2636,5
35.6,126.68,3.4744,5
35.6,126.69,2.9902,5
35.6,126.7,6.7505,6
35.6,126.71,4.0706,5
35.6,126.72,2.1493,4
35.6,126.73,1.2611,4
35.6,126.74,1.5932,4
35.6,126.75,2.0113,4
35.6,126.76,1.7443,4
35.6,126.77,3.2078,5
35.6,126.78,4.5855,5
35.6,126.79,2.7392,5
35.6,126.8,1.8004,4
35.6,126.81,2.3303,4
35.6,126.82,2.0559,4
35.6,126.83,1.6135,4
35.6,126.84,2.6109,5
35.6,126.85,2.4331,4
35.6,126.86,6.302,6
35.6,126.87,8.5842,6
35.6,126.88,4.2222,5
35.6,126.89,2.5339,5
35.6,126.9,1.8073,4
35.6,126.91,1.6942,4
35.6,126.92,1.5512,4
35.6,126.93,1.5005,4
35.6,126.94,1.5032,4
35.6,126.95,1.3951,4
35.6,126.96,1.2531,4
35.6,126.98,1.442,4
35.6,126.99,4.3056,5
35.6,127.0,4.412,5
35.6,127.01,3.0661,5
35.6,127.02,1.1032,4
35.6,127.1,1.1943,4
35.6,127.11,1.3218,4
35.6,127.12,1.6664,4
35.6,127.13,2.4297,4
35.6,127.14,0.8079,3
35.6,127.18,0.7698,3
35.6,127.24,0.9241,3
35.6,127.25,0.9435,3
35.6,127.27,1.6245,4
35.6,127.28,1.4594,4
35.6,127.29,7.2367,6
35.6,127.3,3.8638,5
35.6,127.31,1.5802,4
35.6,127.32,1.8399,4
35.6,127.33,1.3471,4
35.6,127.34,0.9411,3
35.6,127.36,0.8641,3
35.6,127.37,0.8511,3
35.6,127.38,1.8083,4
35.6,127.39,0.9945,3
35.6,127.4,0.9886,3
35.6,127.41,1.3492,4
35.6,127.42,2.0429,4
35.6,127.43,1.2683,4
35.6,127.45,1.1516,4
35.6,127.46,2.1919,4
35.6,127.47,0.8442,3
35.6,127.48,0.6805,3
35.6,127.5,0.6689,3
35.6,127.51,1.337,4
35.6,127.52,0.7579,3
35.6,127.53,0.8919,3
35.6,127.63,0.7459,3
35.6,127.76,0.5525,3
35.6,127.77,1.3951,4
35.6,127.78,1.478,4
35.6,127.79,0.8448,3
35.6,127.8,1.1084,4
35.6,127.81,1.3052,4
35.6,127.83,0.7831,3
35.6,127.84,0.6747,3
35.6,127.85,0.5929,3
35.6,127.87,0.8848,3
35.6,127.88,1.1938,4
35.6,127.89,0.6794,3
35.6,128.0,0.5976,3
35.6,128.01,0.5975,3
35.6,128.02,0.7706,3
35.6,128.03,0.6034,3
35.6,128.06,0.6227,3
35.6,128.07,0.6835,3
35.6,128.1,0.6324,3
35.6,128.11,0.5431,3
35.6,128.14,0.6295,3
35.6,128.15,0.6861,3
35.6,128.18,0.6901,3
35.6,128.19,1.0424,4
35.6,128.21,0.7511,3
35.6,128.23,0.8969,3
35.6,128.25,0.8039,3
35.6,128.26,0.7037,3
35.6,128.28,0.7159,3
35.6,128.33,0.7554,3
35.6,128.34,0.748,3
35.6,128.36,0.9299,3
35.6,128.37,1.4883,4
35.6,128.38,3.3941,5
35.6,128.39,1.8276,4
35.6,128.4,1.2459,4
35.6,128.41,1.5054,4
35.6,128.42,1.3671,4
35.6,128.43,1.331,4
35.6,128.44,1.6344,4
35.6,128.45,1.5927,4
35.6,128.46,3.8654,5
35.6,128.47,4.6851,5
35.6,128.48,2.2757,4
35.6,128.49,1.3009,4
35.6,128.5,1.4383,4
35.6,128.51,1.2503,4
35.6,128.52,1.1629,4
35.6,128.53,1.2635,4
35.6,128.54,1.2923,4
35.6,128.55,1.005,4
35.6,128.56,0.8741,3
35.6,128.58,1.2128,4
35.6,128.59,0.8663,3
35.6,128.61,0.8103,3
35.6,128.62,0.9623,3
35.6,128.63,0.9429,3
35.6,128.64,0.9043,3
35.6,128.65,0.8129,3
35.6,128.66,0.7594,3
35.6,128.67,0.7704,3
35.6,128.68,0.7486,3
35.6,128.69,0.7845,3
35.6,128.7,0.776,3
35.6,128.71,0.8801,3
35.6,128.72,1.5331,4
35.6,128.73,1.1734,4
35.6,128.74,0.8824,3
35.6,128.75,0.995,3
35.6,128.76,1.4762,4
35.6,128.77,5.4544,6
35.6,128.78,2.3457,4
35.6,128.79,0.9528,3
35.6,128.8,0.916,3
35.6,128.81,1.1724,4
35.6,128.82,2.4125,4
35.6,128.83,1.0573,4
35.6,128.84,0.9358,3
35.6,128.85,0.8508,3
35.6,128.87,1.0749,4
35.6,128.88,1.0109,4
35.6,128.89,3.4967,5
35.6,128.9,2.2428,4
35.6,128.91,2.4574,4
35.6,128.92,2.159,4
35.6,128.93,1.3519,4
35.6,128.94,1.3012,4
35.6,128.95,1.0738,4
35.6,128.96,1.4045,4
35.6,128.97,0.9761,3
35.6,128.98,0.7281,3
35.6,129.02,0.7379,3
35.6,129.03,1.0325,4
35.6,129.04,1.6286,4
35.6,129.05,1.1024,4
35.6,129.06,1.1904,4
35.6,129.07,7.876,6
35.6,129.08,15.8971,7
35.6,129.09,3.8521,5
35.6,129.1,3.0504,5
35.6,129.11,2.7757,5
35.6,129.12,1.9841,4
35.6,129.13,2.778,5
35.6,129.14,11.6389,7
35.6,129.15,4.6836,5
35.6,129.16,2.223,4
35.6,129.17,1.4735,4
35.6,129.18,1.3743,4
35.6,129.19,1.4927,4
35.6,129.2,1.3813,4
35.6,129.21,1.5179,4
35.6,129.22,1.4159,4
35.6,129.23,1.8629,4
35.6,129.24,1.9611,4
35.6,129.25,1.8834,4
35.6,129.26,1.8538,4
35.6,129.27,2.771,5
35.6,129.28,3.3042,5
35.6,129.29,2.0165,4
35.6,129.3,2.1382,4
35.6,129.31,3.3043,5
35.6,129.32,4.0787,5
35.6,129.33,5.4484,6
35.6,129.34,7.7733,6
